cliente_id,segmento,churn_prob,churn_real,explicacao
CLI00916,Varejo,0.5966,1,"Risco de Churn: [MEDIO] (59.7%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4672)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4520)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.4264)"
CLI01131,Varejo,0.5966,1,"Risco de Churn: [MEDIO] (59.7%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5688)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5532)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.4285)"
CLI00243,Varejo,0.5947,1,"Risco de Churn: [MEDIO] (59.5%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5798)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4954)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4343)"
CLI00266,Alta Renda,0.5915,1,"Risco de Churn: [MEDIO] (59.2%)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.8990)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.8417)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6409)"
CLI00615,Wealth,0.5875,1,"Risco de Churn: [MEDIO] (58.8%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+1.6867)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.0507)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-1.0211)"
CLI00357,Varejo,0.5847,1,"Risco de Churn: [MEDIO] (58.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6799)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6178)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.5922)"
CLI00158,Varejo,0.5835,1,"Risco de Churn: [MEDIO] (58.4%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5930)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4202)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.3979)"
CLI00210,Varejo,0.5823,1,"Risco de Churn: [MEDIO] (58.2%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.7051)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5214)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.2661)"
CLI00748,Wealth,0.5806,1,"Risco de Churn: [MEDIO] (58.1%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.9652)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.8726)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.5893)"
CLI00232,Varejo,0.5802,1,"Risco de Churn: [MEDIO] (58.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7120)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.7043)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6148)"
CLI00704,Varejo,0.5782,1,"Risco de Churn: [MEDIO] (57.8%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.8321)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6167)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6154)"
CLI01177,Varejo,0.572,1,"Risco de Churn: [MEDIO] (57.2%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.8049)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6704)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.6233)"
CLI00943,Alta Renda,0.5715,1,"Risco de Churn: [MEDIO] (57.1%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.9946)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.8373)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4265)"
CLI00738,Varejo,0.568,1,"Risco de Churn: [MEDIO] (56.8%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.8540)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.8142)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5159)"
CLI01005,Alta Renda,0.5629,1,"Risco de Churn: [MEDIO] (56.3%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+1.2360)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5948)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5869)"
CLI00980,Varejo,0.562,0,"Risco de Churn: [MEDIO] (56.2%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6002)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4908)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4787)"
CLI00787,Varejo,0.5587,1,"Risco de Churn: [MEDIO] (55.9%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6357)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.5122)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3805)"
CLI00863,Varejo,0.5534,1,"Risco de Churn: [MEDIO] (55.3%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6261)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4174)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2941)"
CLI00855,Varejo,0.5509,0,"Risco de Churn: [MEDIO] (55.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7285)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5789)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.4201)"
CLI00743,Varejo,0.5506,1,"Risco de Churn: [MEDIO] (55.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6096)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5879)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5559)"
CLI00368,Varejo,0.5471,1,"Risco de Churn: [MEDIO] (54.7%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.8968)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5076)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.5074)"
CLI00225,Varejo,0.5463,1,"Risco de Churn: [MEDIO] (54.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7126)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.6635)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5433)"
CLI00388,Alta Renda,0.5449,0,"Risco de Churn: [MEDIO] (54.5%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+1.3649)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5238)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4302)"
CLI00253,Varejo,0.5425,0,"Risco de Churn: [MEDIO] (54.2%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6575)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5877)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3223)"
CLI00883,Varejo,0.54,0,"Risco de Churn: [MEDIO] (54.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7014)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5882)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3880)"
CLI01077,Alta Renda,0.5395,1,"Risco de Churn: [MEDIO] (53.9%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+1.5119)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.4903)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4359)"
CLI00978,Varejo,0.5367,1,"Risco de Churn: [MEDIO] (53.7%)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.5583)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5445)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4066)"
CLI00692,Varejo,0.5352,1,"Risco de Churn: [MEDIO] (53.5%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.1818)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4680)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2193)"
CLI01076,Varejo,0.532,1,"Risco de Churn: [MEDIO] (53.2%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.6372)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5866)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3958)"
CLI00630,Alta Renda,0.5301,1,"Risco de Churn: [MEDIO] (53.0%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.8895)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5944)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.2139)"
CLI00032,Varejo,0.5179,0,"Risco de Churn: [MEDIO] (51.8%)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.8142)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5787)
  • Saldo total na custódia: [-] REDUZ risco (SHAP=-0.5015)"
CLI01164,Varejo,0.5167,1,"Risco de Churn: [MEDIO] (51.7%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4695)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3943)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3897)"
CLI00492,Varejo,0.5155,1,"Risco de Churn: [MEDIO] (51.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5840)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3727)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2953)"
CLI00595,Varejo,0.5129,1,"Risco de Churn: [MEDIO] (51.3%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.8805)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.7964)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4574)"
CLI00604,Varejo,0.5085,1,"Risco de Churn: [MEDIO] (50.8%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6569)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3730)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3634)"
CLI00449,Varejo,0.5079,1,"Risco de Churn: [MEDIO] (50.8%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7432)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5294)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3985)"
CLI00223,Varejo,0.507,1,"Risco de Churn: [MEDIO] (50.7%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.7744)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4858)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3283)"
CLI00106,Varejo,0.5065,1,"Risco de Churn: [MEDIO] (50.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.0042)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6600)
  • Tempo como cliente (meses): [-] REDUZ risco (SHAP=-0.3164)"
CLI00035,Alta Renda,0.505,1,"Risco de Churn: [MEDIO] (50.5%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+1.2970)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.6904)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.1773)"
CLI01147,Alta Renda,0.5041,1,"Risco de Churn: [MEDIO] (50.4%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.3801)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.5861)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5479)"
CLI00030,Varejo,0.5037,1,"Risco de Churn: [MEDIO] (50.4%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.7065)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.5282)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5011)"
CLI00379,Varejo,0.5004,1,"Risco de Churn: [MEDIO] (50.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6266)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3351)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3112)"
CLI01017,Varejo,0.497,1,"Risco de Churn: [MEDIO] (49.7%)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.7169)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6283)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.4958)"
CLI00784,Varejo,0.4876,1,"Risco de Churn: [MEDIO] (48.8%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5607)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4721)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3105)"
CLI00283,Varejo,0.4865,1,"Risco de Churn: [MEDIO] (48.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6533)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5286)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4015)"
CLI00434,Varejo,0.486,1,"Risco de Churn: [MEDIO] (48.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6489)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.3186)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2678)"
CLI00476,Varejo,0.4855,1,"Risco de Churn: [MEDIO] (48.5%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5645)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5249)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3274)"
CLI01030,Varejo,0.4828,0,"Risco de Churn: [MEDIO] (48.3%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6887)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4467)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4007)"
CLI00374,Varejo,0.4806,1,"Risco de Churn: [MEDIO] (48.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6803)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3570)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3274)"
CLI00885,Varejo,0.4801,0,"Risco de Churn: [MEDIO] (48.0%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6587)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4780)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2387)"
CLI01150,Alta Renda,0.4782,1,"Risco de Churn: [MEDIO] (47.8%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+1.1202)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.4834)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2840)"
CLI00793,Varejo,0.4782,1,"Risco de Churn: [MEDIO] (47.8%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.7310)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4663)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.4549)"
CLI00423,Varejo,0.4758,1,"Risco de Churn: [MEDIO] (47.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.7626)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5586)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2890)"
CLI00706,Varejo,0.4725,0,"Risco de Churn: [MEDIO] (47.2%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.7518)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6444)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.6069)"
CLI00457,Varejo,0.4708,1,"Risco de Churn: [MEDIO] (47.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7297)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4569)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3416)"
CLI00353,Varejo,0.4697,1,"Risco de Churn: [MEDIO] (47.0%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.8285)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5616)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3043)"
CLI00946,Varejo,0.4654,1,"Risco de Churn: [MEDIO] (46.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6638)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6513)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4687)"
CLI00169,Varejo,0.4633,1,"Risco de Churn: [MEDIO] (46.3%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6613)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6495)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2789)"
CLI00626,Varejo,0.4622,1,"Risco de Churn: [MEDIO] (46.2%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5233)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.4555)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.3282)"
CLI01047,Varejo,0.4593,1,"Risco de Churn: [MEDIO] (45.9%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6976)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.6510)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3970)"
CLI00400,Varejo,0.4578,1,"Risco de Churn: [MEDIO] (45.8%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.8140)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6923)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3744)"
CLI01073,Varejo,0.4565,1,"Risco de Churn: [MEDIO] (45.6%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5710)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3983)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2861)"
CLI01194,Varejo,0.456,1,"Risco de Churn: [MEDIO] (45.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.5440)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4758)
  • Tempo como cliente (meses): [-] REDUZ risco (SHAP=-0.1521)"
CLI00115,Alta Renda,0.4555,1,"Risco de Churn: [MEDIO] (45.6%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+1.1876)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.3622)
  • Saldo total na custódia: [-] REDUZ risco (SHAP=-0.2302)"
CLI00428,Varejo,0.4537,1,"Risco de Churn: [MEDIO] (45.4%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5693)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4984)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.2435)"
CLI00188,Varejo,0.4498,1,"Risco de Churn: [MEDIO] (45.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6054)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4994)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3288)"
CLI00726,Varejo,0.445,1,"Risco de Churn: [MEDIO] (44.5%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.6933)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5611)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3026)"
CLI00782,Varejo,0.4414,0,"Risco de Churn: [MEDIO] (44.1%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.7295)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4473)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3667)"
CLI00896,Varejo,0.4413,1,"Risco de Churn: [MEDIO] (44.1%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.0771)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4200)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.1733)"
CLI00384,Alta Renda,0.4406,1,"Risco de Churn: [MEDIO] (44.1%)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+1.1617)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.6341)
  • Retorno relativo ao benchmark de mercado: [+] AUMENTA risco (SHAP=+0.6083)"
CLI00639,Varejo,0.4369,1,"Risco de Churn: [MEDIO] (43.7%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5773)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.4046)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3775)"
CLI00382,Varejo,0.4365,1,"Risco de Churn: [MEDIO] (43.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.9958)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.3622)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3303)"
CLI01187,Varejo,0.435,1,"Risco de Churn: [MEDIO] (43.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.8069)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.6169)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.2876)"
CLI00915,Varejo,0.4333,0,"Risco de Churn: [MEDIO] (43.3%)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4681)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.4262)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3743)"
CLI00770,Varejo,0.4321,1,"Risco de Churn: [MEDIO] (43.2%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6704)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2639)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2276)"
CLI01170,Varejo,0.4317,1,"Risco de Churn: [MEDIO] (43.2%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6909)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.5143)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3341)"
CLI00491,Varejo,0.4294,0,"Risco de Churn: [MEDIO] (42.9%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6680)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3659)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2401)"
CLI00297,Varejo,0.4287,1,"Risco de Churn: [MEDIO] (42.9%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6670)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4216)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.2329)"
CLI00583,Varejo,0.4248,1,"Risco de Churn: [MEDIO] (42.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5720)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.4530)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3566)"
CLI00023,Varejo,0.4206,1,"Risco de Churn: [MEDIO] (42.1%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6501)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3976)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3463)"
CLI00729,Varejo,0.4202,1,"Risco de Churn: [MEDIO] (42.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5994)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.5571)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3437)"
CLI00638,Varejo,0.4187,0,"Risco de Churn: [MEDIO] (41.9%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.8937)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5636)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2254)"
CLI00878,Varejo,0.4175,1,"Risco de Churn: [MEDIO] (41.8%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.7279)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3836)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.3748)"
CLI00114,Varejo,0.4157,1,"Risco de Churn: [MEDIO] (41.6%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.5582)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.5308)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3223)"
CLI00696,Varejo,0.4151,1,"Risco de Churn: [MEDIO] (41.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6969)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.3239)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.2998)"
CLI01057,Varejo,0.4146,1,"Risco de Churn: [MEDIO] (41.5%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6512)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.5894)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.4560)"
CLI00125,Varejo,0.4044,1,"Risco de Churn: [MEDIO] (40.4%)
  • Intensidade relativa de movimentação: [+] AUMENTA risco (SHAP=+0.7102)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6347)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.3966)"
CLI00744,Varejo,0.4043,1,"Risco de Churn: [MEDIO] (40.4%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6513)
  • Score de engajamento do cliente: [+] AUMENTA risco (SHAP=+0.5256)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.3335)"
CLI00820,Alta Renda,0.403,1,"Risco de Churn: [MEDIO] (40.3%)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+1.5828)
  • Segmento do cliente: [-] REDUZ risco (SHAP=-0.4679)
  • Tempo como cliente (meses): [+] AUMENTA risco (SHAP=+0.2600)"
CLI00239,Varejo,0.4,0,"Risco de Churn: [MEDIO] (40.0%)
  • Segmento do cliente: [+] AUMENTA risco (SHAP=+0.6236)
  • Saldo total na custódia: [+] AUMENTA risco (SHAP=+0.4241)
  • Retorno da carteira nos últimos 12 meses: [+] AUMENTA risco (SHAP=+0.2111)"
