cliente_id,churn_real,churn_prob,segmento_enc,meses_cliente,qtd_produtos,retorno_12m_pct,freq_contato_mes,saldo_bi,engajamento_score,retorno_relativo,flag_risco,intensidade_rel
CLI00331,0,0.0903,-0.5899788511570885,0.38812529064586904,-0.015081899051977656,0.0749533931559036,0.05879786225300784,-0.2338922241299419,-0.13097882285853435,-0.05473646021183625,-0.00012433741996937338,0.04388087574196941
CLI00332,0,0.1061,0.46523845744545717,-0.362410232814921,-0.003942540849441074,0.025861040901406895,-0.166946761664761,0.11192178350323968,-0.09352768532274809,-0.06537975789314882,-0.000599727813051812,-0.19121204836774147
CLI00333,0,0.1342,0.2515879968431746,-0.6785961227593559,0.04851332598707431,0.32121728982587006,-0.4651178590747932,0.192032542300845,-0.09931755735324853,0.2325094203438714,-0.00021146797710635678,0.18380101694653725
CLI00334,0,0.3219,0.6421461582241662,0.1902603559405796,0.061646793562161684,0.19281147837565543,-0.035644065239745636,0.34337584554835204,-0.13944929916156035,0.003766357268258859,-9.027674444969639e-05,-0.1532223615744835
CLI00335,0,0.062,0.4526041338645534,-0.28235768214060214,0.007033847239408449,0.06879183297911462,0.03834607898885828,-0.3678106427497717,-0.19909865635196336,-0.07009627549953573,-0.0006162773905514357,-0.5123059092236952
CLI00336,0,0.0485,-0.7452644654128595,-0.06376155251641678,-0.07471836106882714,0.19736590428123602,0.05195476260493327,-0.4855842240543664,-0.14142506391521326,-0.021561384861862428,-0.00012433741996937338,0.1579735544929409
CLI00337,0,0.024,-0.26262376117541997,-0.09375818733373435,-0.10316871977624238,0.24592819170883576,-0.21439162870113204,-0.5459926684873339,-0.07012951187356169,-0.11983208740097386,-0.0007374686232080963,-0.6898628597549686
CLI00338,1,0.1005,0.6051830996800613,-0.3238195676801968,0.029339801409091287,0.010113136426183639,-0.15445285246678753,-0.28089166288626244,-0.10028529410676147,-0.13800153259424025,-0.00010778784246974956,0.01155897039227967
CLI00339,0,0.3062,0.4734295366810499,-0.11250933259073488,0.009436075982498595,-0.0005303084587382711,-0.012493483740356751,0.5728460292330464,0.3077325876653613,-0.16332248181667183,-0.00021684194537836235,-0.04165263493332126
CLI00340,0,0.2815,0.6091858122407162,0.489842487864692,-0.04428806769655662,0.07557946940424733,0.0485018606182293,0.13575708829553568,-0.14906378801608533,-0.11030018284901043,-0.0004244156135241354,-0.14095538445628067
CLI00341,0,0.159,0.5490130070976175,0.4651194237089499,0.0031184819028560484,0.0247426158452578,0.04771773384560004,-0.4039943653591158,-0.1103845604068525,-0.13941548256543265,-0.00012433741996937338,-0.2506377246761624
CLI00342,0,0.1179,0.4632384215423092,-0.13799910865448803,-0.006920682263805321,0.011862672172521559,-0.1237997924324402,0.32330412522601815,-0.24429166502965383,-0.12576003785073395,-0.00020029236787873854,-0.321472506411676
CLI00343,1,0.8065,0.5837539731147345,0.49928017531942115,-0.06995912210560515,0.0572097947190717,0.046003302743402176,0.8030536146904607,0.38657813848083505,-0.10863654985110072,-9.027674444969639e-05,1.0807344914804944
CLI00344,0,0.0826,0.39070233997240955,0.03070939702850638,-0.03396273234473407,-0.13092376812648113,0.03019401143198511,-0.30762706272772583,-0.1450170660891032,-0.18963423067590965,-0.00012433741996937338,-0.20143657776966706
CLI00345,0,0.0985,0.4535655977488288,-0.5082725409353032,-0.05693670106962967,0.031011517157461158,-0.15594478145542126,0.13961591830611284,-0.11287166179933679,-0.17536820130951847,-0.0012654734708068857,0.022794202544421584
CLI00346,0,0.0812,0.6074729232963195,-0.4151536685081962,0.0008934391386102061,0.04853511396359286,0.022445179501968816,-0.1434728728760011,-0.0864129209166592,-0.06110027587639648,-9.027674444969639e-05,-0.5492241547872404
CLI00347,0,0.1645,0.606224779558437,0.20657535367493426,-0.08524593376438705,0.22575395983496221,-0.027511052793377337,-0.2698029368703475,-0.2587954895241125,0.018650080803145015,-9.027674444969639e-05,-0.19013610414616935
CLI00348,0,0.2006,0.6246464102266579,0.09037410427776331,-0.019952651424128786,0.046367705420734824,0.03727666913369797,-0.18219192863051853,-0.14605090239664806,-0.09844682173884468,-0.00010778784246974956,0.11615737919748752
CLI00349,0,0.0789,0.44617615879678724,-0.6357811792674825,-0.025849829357238813,-0.027505342252333146,-0.002722227567850879,-0.11541934411057468,-0.21556012725734214,-0.11521131872211254,-9.027674444969639e-05,0.0849763785201777
CLI00350,0,0.2034,0.6053741450136051,0.29640376252684164,0.07882824949807966,0.03123844806005183,-0.15315128131043973,-0.36733857068634823,-0.141400063991815,0.035219836299459246,-0.00012433741996937338,0.10022971361977925
CLI00351,0,0.1482,-1.1250286861109637,-0.2318373783679313,-0.06620743360451808,-0.013397374114843779,0.05060945174163598,0.44993545518872213,0.175775326911804,-0.099205748324063,-9.027674444969639e-05,0.9610899748438015
CLI00352,0,0.0327,-0.8196847755009196,-0.08796689469827375,0.0025278314208719093,0.047773790323399984,0.062268628978452485,-0.3253919176109788,-0.09039713261476408,-0.10709515796852619,-0.00012433741996937338,-0.21762166262813126
CLI00353,1,0.4697,0.5616250809163157,0.07013508173718368,0.01282429367657519,0.06698451156845182,-0.05856934993884791,0.8285185757897325,0.30430530393471855,-0.08936878428701812,-9.027674444969639e-05,0.03310807903438023
CLI00354,0,0.1861,0.5490225638514342,-0.151490884816388,-0.12305428468736586,0.07802036905980506,-0.0027345545257081165,0.38549105515502996,-0.1423489799595789,-0.029594078848593806,-0.0006162773905514357,-0.18751467186040083
CLI00355,1,0.1819,0.4192911632753282,0.20383705843793073,-0.011103347587864595,0.06983573113840451,0.04283693458870434,-0.12154744344719201,-0.13904920592890477,-0.13032861718940078,-0.00012433741996937338,0.013158904988081796
CLI00356,0,0.0731,0.5602559529540262,-0.004978706100394682,-0.05037608941456911,-0.25065108777163975,-0.04427670097666251,-0.30855611434200586,-0.14889994829379105,-0.15161123444868266,-0.00012433741996937338,-0.28969439362228316
CLI00357,1,0.5847,0.6798722303637245,-0.1528015166894163,-0.007646143649038899,0.592209988123165,-0.040873788267871525,0.6178027250178206,0.314048650230283,0.19336783972650093,-7.372716695007258e-05,-0.0029947833605330418
CLI00358,0,0.0129,-1.7206237317954525,-0.4470972423534848,0.10932212398061184,0.15859114144931274,0.025070931010079935,-0.07550331415147571,0.026926469577836534,0.01448151389916414,-0.0004244156135241354,-0.576960886420816
CLI00359,0,0.2182,0.5980346494754246,0.13984026341314798,0.0011544593894096452,0.10507095379605096,-0.17963495650397496,0.09516554479216816,-0.16375281955366564,-0.026228412535390915,-0.0004244156135241354,0.005093845288850141
CLI00360,0,0.0928,0.5341151204912742,-0.12005548760105263,-0.05851449128394001,0.05659223761926403,0.037479458058369865,-0.23388933498825792,-0.10058630410316159,-0.08493424637001823,-0.00012433741996937338,-0.45989362509965354
CLI00361,0,0.1117,0.4122655896117828,-0.3006567050543355,-0.012459256682047275,0.1049368929508736,0.03636818073903074,-0.12390584544244246,-0.11470878750407913,-0.0983789546974883,-0.0006162773905514357,-0.1257057326543837
CLI00362,0,0.1127,0.49862500393778,0.020920588505199993,-0.04611605419737132,0.06677802038189849,0.032790351242721165,-0.3004981304951036,-0.1686539953317158,-0.0948821999348309,-0.00012433741996937338,-0.22159318080388318
CLI00363,0,0.1996,0.4701093502295873,-0.39020163898803184,0.12310733870391018,-0.07403006225568443,0.023766748584209813,-0.2706146759522096,0.5431101955441188,-0.20389688655153124,-0.00012433741996937338,0.24076081140507477
CLI00364,0,0.0666,-1.4130192373879769,-0.3849100832084218,-0.02706705580640187,0.14511616028045918,0.021724485235758335,-0.25425645844785183,0.24998224979237668,0.02805981548777299,-0.00012433741996937338,0.8456244374725601
CLI00365,1,0.2849,0.6613129260312665,-0.20121815956129807,-0.038678131688276024,0.05502367299879478,-0.0007868315631463692,0.45602815830872667,-0.19202744033472569,-0.05412488522629694,-9.027674444969639e-05,0.24472772840424944
CLI00366,0,0.0204,-1.4385427308544878,0.06752596264409218,0.14481897639263405,0.033023905160375885,-0.029176426562833344,-0.5071522306029351,-0.06221597264956314,-0.052686396728343944,-0.00012433741996937338,-0.17427194622646905
CLI00367,0,0.0438,-1.5136651094612932,0.02425255119349095,-0.0741205669606089,0.14967468640993686,0.02846516092627095,0.44829030481539517,-0.07034719110800096,-0.014116115590245944,-0.00039035493800445843,-0.2109392493131928
CLI00368,1,0.5471,0.5076114931792243,-0.30371428197915834,0.06278407718548469,0.19157929545303667,0.0379447728026963,0.041566081772713204,0.5074024777413421,0.09770734114642504,-0.00012433741996937338,0.8967717573219345
CLI00369,1,0.3112,0.6020163379901209,0.31923344586251134,0.14871353500718376,0.11431692121478444,0.046300930242108324,-0.2651461679572382,0.035419675126279464,-0.06279683927912286,-0.00012433741996937338,0.11808176035794249
CLI00370,0,0.1524,0.4584016524472468,0.21485423129276854,0.004132205720990251,0.08046670113791443,-0.007760514127774108,-0.4811856463934762,-0.10584699044605385,0.0002546847340057119,-0.00012433741996937338,-0.02869195565745572
CLI00371,0,0.1106,0.42562767833635534,-0.031340599078497046,0.09892887196829706,0.22650826601786056,-0.18180459623473366,-0.663352987806017,-0.21232516767639104,0.0402901347434905,-0.0004244156135241354,0.06373590522684659
CLI00372,1,0.6086,0.5518070896736523,0.07804893546652948,0.07493373761582049,0.4404055835429609,0.09571563731868431,0.46354887044062115,-0.12079242965528562,0.4357158940046594,-0.00039035493800445843,0.2729084619893642
CLI00373,0,0.0439,-0.9055955985039202,0.07489339263318572,-0.08435105145506261,0.10666154409136586,0.042494423885299754,-0.1262344331757029,-0.11494025301901595,0.040838062291436626,-0.00012433741996937338,-0.262929065725074
CLI00374,1,0.4806,0.68025189263857,0.35699961494667987,-0.02345036896333919,0.32744957689632936,-0.00840215253789307,0.25831202622794025,-0.03908508798759473,0.15734154733846967,-0.00012433741996937338,0.06387682861365615
CLI00375,0,0.0903,0.4675531844677042,-0.22747035814446617,-0.044603477653474756,-0.2907648356688891,0.010561715281125608,0.20293926799098974,-0.1326805834709339,-0.34201791988169966,-0.0006162773905514357,-0.10258977057679325
CLI00376,0,0.0254,-1.0916375708986066,-0.575207727208331,-0.024268323360372282,0.06405255173175159,0.0185543680920474,-0.006410137542386918,-0.13678481552127245,-0.103784091838817,-0.0012314127952872088,0.05874406678803288
CLI00377,1,0.339,0.6299881864597433,-0.08547574645502286,-0.012968753013428327,0.4295287402386412,-0.008281324174813802,-0.10439187862043196,-0.10064973930023158,0.33368433793286,-0.00012433741996937338,0.10172555396901681
CLI00378,0,0.2209,0.02639230150700632,0.7883998876930292,-0.03100556020254797,0.1684930232974834,0.04103722182258458,-0.12810228152706177,-0.10455315251792856,-0.028280854509077278,-0.0004244156135241354,-0.1416494014575113
CLI00379,1,0.5004,0.6266003853248475,0.3111517852881171,0.08274017672340458,0.31100652866066236,0.028387495647050093,0.33510653087724684,-0.010160350760126073,0.1417803997269296,-9.027674444969639e-05,0.025551514786919114
CLI00380,1,0.3204,0.5608529731979811,-0.023046494229208615,-0.050046208562198796,0.12158209679466768,0.04667646742371303,0.6561693852659652,-0.13538569390896033,-0.08520312219503783,-0.00039035493800445843,0.0073889225139217515
CLI00381,0,0.0256,-0.9092674809939512,-0.8342095971789131,-0.03839430773781526,0.05919474234712516,0.05016281992426045,0.05817567193633635,-0.08035560779991695,-0.11376548154275395,-0.00012433741996937338,0.02128208638217689
CLI00382,1,0.4365,0.23020889954998236,0.33031520365234446,0.06525911934022219,-0.08678866682949914,0.03434621680618389,0.9957958231462601,-0.14709001037450578,-0.18898152969166754,-9.027674444969639e-05,0.3621892757037745
CLI00383,0,0.0282,-0.7977706428842543,0.20100402015385027,0.01261890539049914,0.0550582480509696,-0.18168435248199838,-0.3859597325557316,-0.13900068084992767,-0.1459802167487086,-0.0004244156135241354,-0.3086508816590597
CLI00384,1,0.4406,-0.6340570838290123,0.06994283881093448,0.10110460492943374,1.161672220293244,-0.03569135926328678,0.14020215527774105,0.26636303895689584,0.6083152452243394,-0.000599727813051812,-0.06537076835360033
CLI00385,0,0.0434,-1.0807235786412897,-0.12004310474790728,-0.01324271074398198,0.1080944508841377,0.043971390687890625,-0.19890487209308252,-0.11947779441546352,-0.08305530353167404,-0.00012433741996937338,0.22039050670747787
CLI00386,0,0.0851,0.5078213165832602,-0.4228467069345265,-0.001753752325734412,0.021789405788624604,-0.15819891724132393,-0.2714611600328632,-0.1167625772225605,-0.07625075729895248,-0.000599727813051812,-0.0060608524657593185
CLI00387,1,0.3144,0.48082164245036496,0.038990965906691086,0.009109065214037681,0.26322376447968454,-0.05218892727379629,0.6479705073765681,-0.09503660591618444,0.044278379692874806,-0.00021684194537836235,-0.2660463911512321
CLI00388,0,0.5449,-0.37142019967046963,0.5238376643459397,0.0382962163350616,0.017229659843941748,0.00871145009709593,0.43020547147193117,0.14109998553002787,-0.12087245626548809,-0.0013579779962158748,1.364934766648344
CLI00389,0,0.0363,-1.0339681868785167,0.0875752646213517,0.01581544586855532,-0.09779767426920821,-0.008070867656590411,0.21600440864118048,-0.0884940226741829,-0.16373718454867195,-0.00012433741996937338,-0.35630435028493035
CLI00390,0,0.0335,-1.1826156170801894,0.054966322632632195,-0.00610723900074077,-0.30129462731457646,-0.01200257705024269,0.1860231356986341,-0.08544960820777696,-0.19297144883920392,-0.0006162773905514357,0.028783904788575874
CLI00391,0,0.1451,0.5911523516109893,-0.1550436196460713,-0.03187156292589539,0.05820978737903081,0.03713814010898902,0.4135076615698199,-0.11294331685020735,-0.09390626570603625,-9.027674444969639e-05,-0.6289035486104396
CLI00392,0,0.2305,0.5456784076618432,-0.30057543979911583,-0.006875242847373354,0.36193282726242676,-0.031077231468059588,-0.276564030213228,0.24676382038115122,0.10989889891416765,-0.000599727813051812,-0.00329877819500699
CLI00393,0,0.1144,-0.7239825371771345,-0.20946323841621325,-0.09536798836050651,0.3673872312159926,0.08262311315439864,0.4854139774293433,-0.1058316635124711,0.2947799772469042,-0.00039035493800445843,-0.29112490049571593
CLI00394,0,0.051,0.6064611608507593,-0.23542101390972658,-0.3132005575233723,-0.034533115943245596,-0.2496574081307317,-0.013209130073057886,0.21564952141468138,-0.11523938922750468,-0.00010778784246974956,-0.9330499083857572
CLI00395,0,0.1613,-1.1049803369401094,0.4551611011736296,-0.03594722400239708,0.22753479996630718,0.029232011788259935,0.5614249755421086,-0.041345755135748175,0.03855917008914816,-0.00039035493800445843,0.07255057565370628
CLI00396,0,0.1527,-0.31636601812412357,1.1523793292384632,-0.0029533779166854113,-0.04434600191892525,-0.010244526394802944,-0.18512574059149522,-0.15150772532536586,-0.16513071899007328,-0.00012433741996937338,-0.13921187411397934
CLI00397,0,0.2292,0.6265150961448498,0.09376046479141666,0.02057950364019865,-0.07944705500122647,-0.022434745900819397,0.23944279813235295,-0.14197668807648178,-0.14396702928388896,-0.00012433741996937338,0.045586663867360405
CLI00398,0,0.0701,-0.9159554218037647,0.1160587659828053,0.012634597212119309,-0.15171151546720466,-0.035008506146139214,-0.19706517229020307,0.22455623372976508,0.02482441888253386,-0.00012433741996937338,0.18744749231922397
CLI00399,0,0.0717,-0.6264080681161648,0.04919061851399399,-0.01766013218376863,0.2013308060684409,-0.007057305071727848,-0.2524736424700442,-0.10092019689390411,0.02238196046865309,-0.0006162773905514357,0.0221507524838065
CLI00400,1,0.4578,0.6922782232729134,-0.2842823673156387,0.12756222173159104,0.027289611720499554,-0.16782522827716165,0.17934302913518188,0.3743767478314758,-0.08111327546679786,-0.00010778784246974956,0.813991481662966
CLI00401,0,0.0146,-1.5551175377958828,0.07370855977813505,0.03960726021830922,0.08143980281749315,-0.19595621831447183,-0.08389998815843848,-0.07519361195394583,-0.06553554767004731,-0.0004244156135241354,-0.5772819861051209
CLI00402,0,0.1022,0.1649818003279285,-0.39568170639078676,0.016259233497531923,-0.21419707816115588,0.017280227846067454,-0.18725820216425906,0.4824561189760986,-0.2316655142282226,-9.027674444969639e-05,0.02514369623880022
CLI00403,0,0.0354,-1.117750951689167,-0.27717028786631726,-0.014488797988448324,0.04505595750283156,0.041974717938314164,-0.10829179986060702,-0.13310955305032038,-0.0871394453600822,-0.00012433741996937338,0.1978054039687624
CLI00404,0,0.1346,0.6097065135729972,-0.2918120032607002,0.0536692752184251,-0.34656381126181807,-0.033412042842882336,0.2121975405028523,-0.05051446510171836,-0.1938459417609257,-9.027674444969639e-05,0.030146609491346812
CLI00405,0,0.082,-1.039602881232764,0.8167654539790369,-0.0999021933543311,0.2828294935830896,0.2134021801736895,-0.44918998635782487,-0.1000959674382351,0.2300974267636795,-0.0004244156135241354,-0.41931120395541077
CLI00406,0,0.2009,0.6787759548155498,0.022128008432960738,0.02859567885805143,-0.26441531298701915,-0.03624396005737049,0.3385957460933541,0.04860594054683524,-0.11065365052527835,-0.00012433741996937338,-0.2355298491753161
CLI00407,1,0.1745,0.644727881676443,-0.017955379797208935,-0.00849719678888399,0.03141514439008588,-0.12267968872820975,-0.03823208298343,-0.09143850809897688,-0.14299992274297277,-0.00010778784246974956,0.042484170042183814
CLI00408,0,0.0102,-1.6116274722893533,-0.3611028318624995,-0.22519708174822997,0.04656798482493774,0.033411610890535695,-0.3729991896237514,-0.025630319294902802,-0.12283295765284308,-0.00043501052632824336,-0.08430467580023701
CLI00409,0,0.0986,0.5892474564182286,-0.2802304152180931,0.04410826583118051,-0.3278031514423556,0.004363338570296818,-0.015427121164918796,-0.09189398601694913,-0.34348466402267036,-9.027674444969639e-05,0.059248606884674176
CLI00410,0,0.1297,0.5684840139710319,-0.07766623701372136,-0.006405762016313212,0.22014346573891544,-0.04566459625210021,-0.2588594812986438,-0.04238162341257439,0.057560367456661016,-0.00012433741996937338,-0.46811274048568724
CLI00411,0,0.0179,-1.5937405320447127,0.021518816703545215,-0.06062784991011538,0.08115552223109213,-0.14512128636885815,-0.44809677290821326,-0.06638782971086676,0.01934006830079152,-0.00012433741996937338,0.035799349778587064
CLI00412,1,0.8639,-0.6786824822984862,0.25594851461042,0.2399182314693574,1.2603497216695652,0.1327747407461658,0.7253414193646684,-0.04764972206647255,1.421075596337201,-0.00024552865262603374,0.3902661923309753
CLI00413,0,0.2199,0.5696823759137443,0.3817898991318953,-0.058147189112260626,0.07023392861347835,0.036054063596302206,0.22155359488585294,-0.16077317850590345,-0.15180433264808865,-0.00012433741996937338,-0.32423980107227296
CLI00414,0,0.1281,0.5466525519808345,0.2564508007938707,-0.06586827658365058,0.03386762324059267,0.010935759780744143,-0.18675060662299803,-0.27044583043487536,0.03159878989887224,-9.027674444969639e-05,-0.4238266429131115
CLI00415,0,0.2408,0.5866790234422826,0.2302685517342328,-0.09948060316027768,-0.07646926389365044,0.01926032620250011,0.554240305315074,-0.1354231262325404,-0.1328147595277738,-9.027674444969639e-05,-0.24394013790056646
CLI00416,0,0.2597,0.5975131250563956,0.45660458035217055,-0.04271849842726915,0.09221429087933085,-0.1921762375654144,0.27510123455249086,-0.1568740277401372,-0.06383064938516128,-0.00012433741996937338,-0.16239553634165832
CLI00417,0,0.2609,0.690807713555993,-0.23058073630978126,-0.05165381582721284,0.3385858167689312,-0.026518430945547688,-0.2771715035718363,0.2173282283144402,0.09433773065631319,-0.00010778784246974956,0.05447918679986316
CLI00418,1,0.0137,-0.8483025026952007,-0.26414594745203346,-0.02461095938752456,-0.22769101984129805,0.018128701122835718,-0.11927000314298628,-0.11445221694128012,-0.2988864158609272,-0.00012433741996937338,-0.5480684933743846
CLI00419,0,0.0467,-1.0176398017738433,-0.20043477254051192,-0.005334245981334766,0.17989128738112722,-0.0019098493086853645,-0.1953246844038573,-0.19513188531859454,-0.014697624239723622,-0.00012433741996937338,0.2851847042719645
CLI00420,1,0.2225,-0.4591431863673041,0.4924715553552838,0.059350739328836576,0.21425466818030614,0.04907906035684257,0.29388065740896885,-0.12566457466022213,-0.02566431544188925,-0.00012433741996937338,0.10079086325617717
CLI00421,0,0.0546,-0.6079806703380033,-0.2779780611503239,-0.0008830170413121244,0.12111581382122653,0.0563174846356052,0.06903129195430645,-0.11257831077154462,-0.10728932302211332,-0.00012433741996937338,-0.14048853286725008
CLI00422,1,0.6958,0.36886608519422587,0.028349288656436867,-0.04097823743418728,0.37543679818434184,-0.07082629350174903,1.384142515022198,-0.09160769696418905,0.389656358351735,-0.0003380331780350227,0.3352471653699788
CLI00423,1,0.4758,0.5585857947119681,0.2890466712684846,-0.014534258526731797,0.123502190489967,0.041246764051678174,0.7625578779051904,-0.11345945819846344,-0.04043178495705925,-9.027674444969639e-05,0.14739297842422658
CLI00424,0,0.1953,0.48115224173301796,-0.012713001456921348,0.008652194061511317,0.0004039718587917347,-0.008121065080879649,0.34774823034491525,-0.11401644243783304,-0.15766169745402617,-9.027674444969639e-05,-0.11073921336191662
CLI00425,0,0.0864,0.44493737720742477,-0.5693641585310293,0.02968179002001355,-0.006968235991821401,-0.14661670762665974,0.021922401683208886,-0.1117462927857219,-0.14041154149865467,-0.00010778784246974956,-0.028544773586121733
CLI00426,0,0.0939,0.5881359109173608,-0.04169103603998282,-0.0256502475882485,-0.1231606213265224,0.04030886216252806,-0.4110014673620562,-0.15138227544846236,-0.17020962088501954,-0.00012433741996937338,-0.12143266385317024
CLI00427,0,0.0453,-0.6260580779829175,-0.1676826240481677,-0.03087575925286416,0.17943447418110947,-0.005464369052291279,0.08719185121096594,-0.15758975137701026,0.03814653101773067,-0.0006162773905514357,-0.5142509841961511
CLI00428,1,0.4537,0.5693348494611578,0.4984119685123238,0.06067122994583135,0.15585405278638909,0.044325109199433776,0.18436963615086227,-0.08502646520759796,-0.006257209107604473,-0.00012433741996937338,0.243515264154678
CLI00429,0,0.1536,0.4609610730198365,0.010828168708643376,-0.04761190534327683,-0.08744193712904866,0.03178794669115929,0.43117207709932,-0.13803287766667643,-0.1851028662001874,-0.00021684194537836235,-0.33230254846132534
CLI00430,0,0.159,0.4666614774740895,0.18586929541354433,-0.047654623506381985,0.18324435064697694,-0.02787171757423637,-0.3688679761029657,-0.2607523347152485,0.15631591728615363,-0.00039035493800445843,-0.10132245847816823
CLI00431,0,0.0473,-0.562211574755176,-0.2576702121860407,-0.0358042408318365,0.06125464080013713,0.0029499371563258504,-0.07377344037075402,-0.18552586177240166,-0.1285302941182053,-9.027674444969639e-05,0.026853622249879493
CLI00432,0,0.1958,0.6490371108645299,-0.1514225546760486,-0.07516599334435023,-0.3842664011815864,-0.0151578368394518,0.31031233079680626,0.39828999228594547,-0.17271640140469935,-9.027674444969639e-05,-0.121066419521716
CLI00433,0,0.1653,0.6148427721630991,-0.3152990405985123,0.04099881420284442,-0.02206986426946904,-0.13255621822788127,0.21285083220248902,-0.07914178175866982,-0.1287861133049121,-0.00010778784246974956,0.04090913834602211
CLI00434,1,0.486,0.648861196133847,0.2678213116419353,0.06188965749010299,0.16317564058817086,-0.006811137080031356,0.23495607795179238,-0.14839246571453063,0.3185850540814976,-0.00012433741996937338,0.2548846195736409
CLI00435,0,0.069,-0.7572287017687311,-0.7113317331083234,0.11164225484670896,0.020403926200770566,0.028949629313241885,-0.28813016210488757,0.13261064837563522,-0.11531910078617413,-0.00012433741996937338,0.8264397505916188
CLI00436,0,0.1892,0.6197413093397053,0.3184099683268724,0.09570290463420292,0.11253508795720898,-0.08719045570548009,-0.5781406123758078,-0.20175575822337438,0.056945586387929126,-0.00012433741996937338,0.05946695467609887
CLI00437,1,0.034,-0.928451856652493,-0.885211936897917,-0.01063890228096305,0.06344297645694114,0.05067587735306328,0.3028829615765452,-0.07156516212601535,-0.08281304999252843,-9.027674444969639e-05,0.06710436998970017
CLI00438,0,0.0312,-0.6206438123902127,0.0033595039397046147,-0.03523242188451157,-0.1213951477230484,-0.13271681979131053,-0.3124528473572065,-0.09174858857677667,-0.18649623023510675,-0.000599727813051812,-0.08701414725372605
CLI00439,1,0.2775,0.48274038519831486,0.05398145188789508,-0.010853179618190923,0.06952119523798046,-0.018559155604941136,0.8090646626496648,-0.1166445407480493,-0.0376913119747767,-0.00021684194537836235,-0.3374083225193772
CLI00440,0,0.1332,0.5884984592296675,0.40630967830460285,0.02642665287796859,-0.14920728357480406,0.04300036615527831,-0.7365592040344412,-0.1477065433552288,-0.2879972190776832,-0.00012433741996937338,0.2347437452370386
CLI00441,0,0.1115,-1.1596938867582471,0.3388767052919304,0.16201806008728145,0.007618327709627195,-0.025946690955256462,0.41065973617299445,-0.09059236362312843,-0.06155543740166544,-9.027674444969639e-05,0.19340118772273232
CLI00442,0,0.2475,0.6202678652570742,0.29905323025269515,-0.06023236326691522,0.028293404329009484,-0.10662604981428493,0.3010900990885191,-0.13029949245552114,-0.13354608138544347,-9.027674444969639e-05,-0.07911806536351498
CLI00443,0,0.1096,0.48931988145226424,0.06511280292978804,0.0024078994743644312,0.04518999723235958,0.037438491392991366,-1.1398355418724255,0.06936767562221158,-0.07944111104690804,-0.00012433741996937338,0.2661105889336301
CLI00444,0,0.114,-0.5547117862159765,-0.14829065704683583,-0.07887748888485116,0.3713878291165603,0.06231914598979573,-0.2670967803004572,-0.005827470627227675,0.29804765020026547,-0.0009163555841061978,0.12440163062310816
CLI00445,0,0.0417,-1.0789801567609532,0.25530578393310954,-0.09150390082545437,-0.17755917021521525,0.027611743459179643,0.3205944283936485,-0.08382560516970607,-0.217182243891443,-9.027674444969639e-05,-0.23743276187213663
CLI00446,0,0.0373,-1.8705417744831545,-0.15945381220867938,-0.04176055091050654,0.1547790516783715,0.04153542416412466,-0.4653728004175122,0.2563277858365803,0.09508748288715768,-0.00012433741996937338,0.5907321354732886
CLI00447,0,0.0269,-0.8867937200599894,-0.29844983730789104,-0.030404213376308345,0.014169306368807982,-0.13346351408009585,-0.16373408349676738,-0.07667056374812753,-0.117029997959692,-0.00010778784246974956,-0.04671430398592753
CLI00448,0,0.1697,0.6157332879667891,-0.3157049830552892,-0.020199661198734505,0.019646492827569594,0.03775667454964726,0.005574348789882601,-0.03838935198197558,-0.138990592018569,-0.00010778784246974956,0.09756223044703753
CLI00449,1,0.5079,0.7431775810719609,0.5293644240410665,-0.04981382375257507,0.08353214254228476,0.04975931930480243,0.398475709178535,-0.18585189266165375,-0.07165487851572601,-0.00012433741996937338,0.38531370224012296
CLI00450,0,0.0517,-0.8110429253935277,-0.018334469255833718,-0.01358927951499572,0.12574030636305664,0.05650678848059737,-0.16995330541769788,-0.12632455562525913,-0.03353594945044982,-0.00012433741996937338,-0.06762393604567353
CLI00451,0,0.1752,0.519459404893277,0.24754291596187603,-0.05925723164250494,0.1666114587508173,-0.023093200227283686,-1.0660905435923171,0.6811161202529711,-0.051944721254034903,-9.027674444969639e-05,-0.11256765757144974
CLI00452,0,0.2132,0.46426906900321013,0.06301463785437866,-0.012978345074606351,0.09081369752954015,0.01690938703243149,0.14193010858429578,-0.14877382123124921,-0.054405328876395306,-9.027674444969639e-05,-0.01587707874541935
CLI00453,0,0.0183,-1.2300065953581243,-0.001509941696823101,0.09705895283986078,-0.13399035240241772,-0.1213436572075239,-0.43745693581432826,-0.05279016729052602,-0.13188468143567766,-0.000599727813051812,-0.11892550516865208
CLI00454,0,0.2441,0.5603763260282291,0.05973854605590393,-0.0035941231406495058,0.09730274908788596,0.0433985420878537,0.33863502072617896,-0.14462941127058307,-0.1264023075759329,-0.0012314127952872088,-0.10333362345010211
CLI00455,1,0.7426,0.6365774085312288,0.8234760688121308,-0.0394755217374663,0.0817724518163875,-0.045161116262853705,0.9882395402811326,0.24506199832343986,-0.11234426464257183,-0.00010778784246974956,0.33201950926782225
CLI00456,0,0.1715,0.6416149241376083,-0.2610006125468554,-0.047903704002594735,0.03350133039007622,0.04284766886107712,0.09139158243407838,-0.10079611257371979,-0.11158117712818284,-0.00012433741996937338,-0.012009380756872058
